name,smi,success
PE3,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1
PE4,CCOCCOCCOCCOCCOCCOCCOCCO,1
PE8,OCCOCCOCCOCCOCCOCCOCCOCCO,1
PEG,OCCOCCO,1
PEP,[H]/C=C(/OP(=O)(O)O)C(=O)O,1
PEQ,CC(OP(=O)(O)O)C(=O)O,1
PEU,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1
PFL,CC(C)c1cccc(C(C)C)c1O,1
PFT,O=C(c1ccc(O)cc1O)N1Cc2ccccc2C1,1
PG0,COCCOCCO,1
PG4,OCCOCCOCCOCCO,1
PG6,COCCOCCOCCOCCOCCOC,1
PGA,O=C(O)COP(=O)(O)O,1
PGE,OCCOCCOCCO,1
PGF,CCOCCOCCOCCOC,1
PGH,O=C(COP(=O)(O)O)NO,1
PGW,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,1
PGZ,CSC1OC(CO)C(O)C(NC(=O)c2ccc(C)cc2)C1OP(=O)(O)OCc1ccccc1,1
PHB,O=C(O)c1ccc(O)cc1,1
PHD,NC(CC(=O)OP(=O)(O)O)C(=O)O,1
PHE,NC(Cc1ccccc1)C(=O)O,1
PHQ,O=C(Cl)OCc1ccccc1,1
PHT,O=C(O)c1ccccc1C(=O)O,1
PHU,NC(=O)Nc1ccccc1,1
PI,O=P([O-])([O-])O,1
PIN,O=S(=O)(O)CCN1CCN(CCS(=O)(=O)O)CC1,1
PIZ,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCCCCCCCCCCCCCC,1
PJ2,CCCCCC(O)C/C=C1\C(=O)C=CC1C/C=C\CCCC(=O)O,1
PK6,CNS(=O)(=O)c1cccs1,1
PKU,CNC(=O)c1cc(Br)c[nH]1,1
PLG,Cc1ncc(COP(=O)(O)O)c(CNCC(=O)O)c1O,1
PLM,CCCCCCCCCCCCCCCC(=O)O,1
PLS,Cc1ncc(COP(=O)(O)O)c(CNC(CO)C(=O)O)c1O,1
PLT,Cc1ncc(COP(=O)(O)O)c(/C=N/C(Cc2c[nH]c3ccccc23)C(=O)O)c1O,1
PNA,O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,1
PNM,CC1(C)SC(C(C=O)NC(=O)Cc2ccccc2)NC1C(=O)O,1
PNT,[H]/N=C(\N)c1ccc(OCCCCCOc2ccc(/C(N)=N/[H])cc2)cc1,1
PNX,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1
PO4,O=P([O-])([O-])[O-],1
POG,CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,1
POP,O=P([O-])(O)OP(=O)([O-])O,1
POY,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,1
PP0,CCOC(=O)c1c(C)c(C(=O)N2CCN(Cc3ccccc3)CC2)c(C)n1CC,1
PPI,CCC(=O)O,1
PQ7,CN(C)c1cc[n+](Cc2ccc(CCCCc3ccc(C[n+]4ccc(N5CCCC5)cc4)cc3)cc2)cc1,1
PRL,Nc1ccc2cc3ccc(N)cc3nc2c1,1
PRO,O=C(O)C1CCCN1,1
PRP,O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,1
PS5,[S-]SSS[S-],1
PT5,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,1
PTR,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,1
PU1,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)nc(F)nc21,1
PUT,NCCCCN,1
PV0,O=S(=O)(c1ccc(O)cc1O)N1Cc2cc(O)cc(O)c2C1,1
PV1,O=C(c1cc(Br)c(O)cc1O)N1Cc2ccccc2C1,1
PV2,O=S(=O)(c1ccc(O)cc1O)N1Cc2ccccc2C1,1
PV8,O=S(=O)(c1ccc(O)cc1O)N1Cc2ccc(O)cc2C1,1
PW1,[NH3+]Cc1ccc(F)c(Oc2ccccc2)c1F,1
PXJ,O=C(NCCCCCCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O,1
PYC,O=C([O-])c1ccc[nH]1,1
PYJ,CCc1ccccc1,1
PYR,CC(=O)C(=O)O,1
PZZ,CN(C)Cc1c[nH]c2c(CCCO)cccc12,1
Q2R,COC(=O)c1ccccc1-c1cccc(C(=O)O)c1,1
Q2S,O=C(O)c1cccc(-c2ccc3[nH]ccc3c2)c1,1
Q4G,O=C(O)c1cccc(-c2cccc(F)c2)c1,1
Q4I,CC(C)COc1cc(C(=O)Nc2cccc3c(O)cc(C(=O)Nc4cccc5c(OCCCN)cc(C(=O)Nc6cccc7c(OCC(=O)O)cc(C(=O)O)nc67)nc45)nc23)nc2c(NC(=O)NCCCCOc3cccc(CNC(=O)c4ccc(S(N)(=O)=O)cc4)c3)cccc12,1
Q6W,O=C(CCc1ccc2ccc3ncc(-c4cnn(C5CCNCC5)c4)cc3c(=O)c2c1)NCc1ccccn1,1
Q7M,NC(=O)c1c(N)n(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2nc3ccccc3nc12,1
Q88,Nc1nc2c(N)ncnc2[nH]1,1
Q92,O=C(O)c1cccc(-c2ccc3ncccc3c2)c1,1
Q9P,Oc1c(Cc2ccccc2)c(Cl)nc2ncnn12,1
Q9T,Oc1c(Br)cc(Br)cc1-c1cc(C(F)(F)F)no1,1
QCT,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1
QD0,CNC(=O)C1CC(O)CN1C(=O)Cc1cc(C)no1,1
QEG,NC(=O)CCC(NC(=O)CCc1ccc(-c2cc(-c3ccccc3)cs2)cc1)C(=O)NC(CCC(=O)O)C(N)=O,1
QIC,O=C(O)C1(O)CC(O)C(O)C(O)C1,1
QID,O=c1[nH]c2ccc(S(=O)(=O)c3ccccc3)cc2c(=O)n1O,1
QIU,CC(=O)NCCc1cccc(-c2cccc(C(=O)O)c2)c1,1
QKU,O=C(O)c1cccc(-c2cccc(CO)c2)c1,1
QLW,CN(C)c1cc[n+](Cc2ccc(CCc3ccccc3)cc2)cc1,1
QMQ,CN(C)c1cc[n+](Cc2ccc(CCCCc3ccc(Cn4cnc5c(N)ncnc54)cc3)cc2)cc1,1
QNB,O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,1
QNZ,N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2cccc(C(=O)O)c2)cc1,1
QPS,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1
QPU,CC1OC(OC2C(CO)OCC(O)C2O)C(O)C(O)C1NC1C(O)C(C)C(O)C(O)C1O,1
QWS,CC(C)Oc1ccc2cccc(-n3cc(NC(N)=O)c(C(N)=O)n3)c2c1,1
QWV,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(COC(=O)CCc2ccccc2)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCC,1
QZQ,[H]/C=C(/C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)C=CC(O)C(C)(C)C5CCC43C)C12,1
R1S,O=S(=O)(Nc1nc2ccc(Cl)cc2s1)c1csc2ccccc12,1
R2S,O=S(=O)(Nc1nc2ccc(Cl)cc2s1)c1cc2ccccc2s1,1
R40,[H]/N=C(/N)NCCCC(NC(=O)OCc1ccccc1)C(=O)O,1
R47,NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1)CP(=O)(O)c1ccc(Br)cc1,1
R48,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ncnc4ccc(N)cc34)c2)cc1,1
R4M,CC(=C/CC/C(C)=C/C(=O)O)/C=C1\CCC(C)c2ccccc21,1
R78,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1
RAF,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,1
RAM,CC1OC(O)C(O)C(O)C1O,1
RBF,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,1
RBT,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,1
RC1,CC(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)(C(=O)O)P(=O)(O)O,1
RCD,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,1
RDC,CC1CC2OC2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,1
REA,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1
RET,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,1
RF4,Cc1cccc(C)c1OCCSc1nc2ccccc2n1CC(=O)O,1
RFP,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1
RFV,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1
RGG,OCC(O)COC1OC(CO)C(O)C(O)C1O,1
RGJ,CNC(=O)c1cnc2cc(OC)c(OC)cc2c1Nc1ccc(Cl)cc1F,1
RH2,NCCCCC(NCc1ccc(-c2cccnc2)s1)C(N)=O,1
RHL,,0
RHN,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1
RHQ,CCNc1cc2oc3c/c(=[NH+]/CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,1
RHU,Cn1c(S)nnc1C(F)(F)F,1
RI2,O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O,1
RIR,,0
RJE,CNc1nc(OCCOC)nc2c1[nH]c(=O)n2Cc1ccccc1,1
RLI,CCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(C(=O)O)cc3)n2)s1,1
RNE,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CN)C(C)(C)CCC1,1
ROC,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,1
RPI,[H]/N=C(\NCCCC(N)C(=O)O)NP(=O)(O)O,1
RPT,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1
RSV,Nc1ccc2cc(-c3ccsc3)ccc2n1,1
RSZ,C#CCNC(=O)C(Cc1ccccc1)NC(=O)CC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c1ccccn1)C(C)C,1
RTL,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1
RV1,Nc1ccc(S(=O)(=O)NC(=O)C2CC2)cc1,1
RX8,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1
RXM,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1
RXZ,O=C(Nc1cc(C(F)(F)F)ccc1N1CCN(Cc2ccccn2)CC1)c1ccc(-c2ccncc2)o1,1
RYJ,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)F)cc1,1
RYV,CCNC(=O)c1ccc(S(N)(=O)=O)cc1,1
RYX,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)C(F)(F)F)cc1,1
RYY,CCCNC(=O)c1ccc(S(N)(=O)=O)cc1,1
RYZ,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)C(F)(F)C(F)(F)F)cc1,1
RZ0,CCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,1
RZ1,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1
RZ5,CCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,1
RZ7,NS(=O)(=O)c1ccc(C(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1
RZ8,CCCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,1
RZH,CCc1cc(Br)cc2c(CCN)c(C)[nH]c12,1
S0L,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,1
S1C,CC(=O)Nc1ccc(-c2cccc(C(=O)O)c2)cc1,1
S1D,O=C(O)c1cccc(-c2ccc(F)cc2)c1,1
S1P,CCCCCCCCCCCCC/C=C/C(O)C(N)COP(=O)(O)O,1
S2L,Oc1cc(O)cc(/C=C/c2ccc(O)cc2Cl)c1,1
S2O,NS(=O)(=O)c1ccc(CCO)cc1,1
S3G,CC(C)CC(CNC(=O)c1ccncc1)Cc1ccc2c(c1C(=O)O)OCO2,1
S3P,O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1,1
S45,Clc1ccc(-c2noc(C3CCCNC3)n2)cc1,1
S4B,OB(O)c1ccc(/C=C/c2cc(O)cc(O)c2)cc1,1
S4P,SSSS,1
S5Z,O=C(O)c1ccc(-c2ccccc2)cc1CS,1
S6P,O=P(O)(O)OCC(O)C(O)C(O)C(O)CO,1
S76,CNc1cc(=O)[nH]c(=O)[nH]1,1
S7P,O=P(O)(O)OCC(O)C1OC(O)(CO)C(O)C1O,1
S98,Nc1nc2cc3nc(NCc4cccs4)[nH]c3cc2c(=O)[nH]1,1
SAH,Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,1
SAL,O=C(O)c1ccccc1O,1
SAM,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
SAQ,O=c1[nH]cnc2cc3nc(NCc4cccs4)[nH]c3cc12,1
SAR,CNCC(=O)O,1
SAU,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1
SB2,CS(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1
SB4,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,1
SBK,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,1
SC2,CC(=O)NC(CS)C(=O)O,1
SCN,N#C[S-],1
SCR,O=S(=O)(O)OCC1OC(OC2(COS(=O)(=O)O)OC(COS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,1
SDS,CCCCCCCCCCCCOS(=O)(=O)O,1
SEP,NC(COP(=O)(O)O)C(=O)O,1
SER,NC(CO)C(=O)O,1
SFG,Nc1ncnc2c1ncn2C1OC(CC(N)CCC(N)C(=O)O)C(O)C1O,1
SFQ,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(I)cc1,1
SFU,C[Se]C1OC(C)C(O)C(O)C1O,1
SG9,[H]/C=C(/CC(O)/C=C/C(Cl)=C\[H])CC1OC2C(C)C(OC(=O)CC3CC(OC(C)=O)CC4(CC(C)(O)CC(C/C(=C\[H])C(C)C(OC(C)=O)C(C)C(=O)CC5CC(OC)CC6(CC(O)CC(/C=C\CCCC7OC(O)(CC(O)C7C)C2O)O6)O5)O4)O3)C1O,1
SGB,CC(C)OP(C)(=O)OCC(N)C(=O)O,1
SGE,CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,1
SGV,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,1
SHH,O=C(CCCCCCC(=O)Nc1ccccc1)NO,1
SIA,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,1
SIN,O=C(O)CCC(=O)O,1
SIS,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,1
SKE,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1
SKM,O=C(O)C1=CC(O)C(O)C(O)C1,1
SL0,CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC(C)=O,1
SLB,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,1
SLL,NC(CCCCNC(=O)CCC(=O)O)C(=O)O,1
SLT,CC(=O)NC1C(O)CC(OC2C(O)C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C2O)(C(=O)O)OC1C(O)C(O)CO,1
SMC,CSCC(N)C(=O)O,1
SMD,COC1OC(CO)C(O)C(O)C1SC1OC(CO)C(O)C(O)C1O,1
SNC,NC(CSN=O)C(=O)O,1
SNN,NC1CC(=O)NC1=O,1
SNW,NC(=O)CCC(NCC1(O)OCC(O)C(O)C1O)C(=O)O,1
SNX,COCCNc1cc(-n2c3c(c4ccccc42)C(=O)CCC3)ccc1C(N)=O,1
SO3,O=S([O-])[O-],1
SO4,O=S(=O)([O-])[O-],1
SO8,CCC(C)C(N)C(=O)NC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,1
SPD,NCCCCNCCCN,1
SPU,CCCCCCCCCCCCC/C=C/C(O)C(N)COP(=O)(O)OCC[N+](C)(C)C,1
SQL,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,1
SQO,O=c1[nH]cnc2cc3nc(NCCN4CCOCC4)[nH]c3cc12,1
SR,[Sr+2],1
SRE,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,1
SRO,NCCc1c[nH]c2ccc(O)cc12,1
SRT,O=C(O)C(O)C(O)C(=O)O,1
SS6,Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ncnc4ccc(N)cc34)c2)c1,1
STE,CCCCCCCCCCCCCCCCCC(=O)O,1
STI,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1
STJ,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,1
STL,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,1
STU,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
STW,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,1
STZ,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,1
SU9,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,1
SUC,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,1
SVR,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,1
SW1,NCc1csc(-c2cccs2)n1,1
SW2,NCc1cccc(-n2cccc2)c1,1
SX3,CC1CC(C)CN(C(=O)c2cc(Br)ccc2N)C1,1
SX5,CC1CC(C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)O)C1,1
SX6,CC1CC(C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)N2CCOCC2)C1,1
T21,O=c1[nH]ccc2oc(-c3cccc(C(F)(F)F)c3)cc12,1
T3,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1
T3P,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,1
T61,O=C(NO)c1ccc(Cl)c(NC(=O)c2ccccc2)c1,1
T6C,Oc1c(Cl)cc(Cl)cc1Cl,1
T6P,O=P(O)(O)OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1
T7O,CC(=O)OCc1cccc(-c2cccc(C(=O)O)c2)c1,1
TA9,CC1NC(CNC(=O)c2cccc3c2C(=O)c2ccccc2-3)C(O)C(O)C1O,1
TAM,NC(CCO)(CCO)CCO,1
TAR,O=C(O)C(O)C(O)C(=O)O,1
TAU,NCCS(=O)(=O)O,1
TB7,CC(C)(C)OC(=O)N1CC(Nc2nc3ncccc3c(=O)[nH]2)C1,1
TBF,CC(C)(C)OC=O,1
TBN,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,1
TC3,CCOP(=O)(O)NC,1
TC5,CCCNP(=O)(O)OCC,1
TCE,O=C(O)CCP(CCC(=O)O)CCC(=O)O,1
TCH,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
TCL,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1
TCW,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,1
TD2,OCC1OC(SC2OC(CO)C(O)C(n3cc(-c4cccc(F)c4)nn3)C2O)C(O)C(n2cc(-c3cccc(F)c3)nn2)C1O,1
TD4,O=C(COP(=O)(O)O)N(O)CCCCOP(=O)(O)O,1
TDA,CCCCCCCCCCCCC(=O)O,1
TDG,OCC1OC(SC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1
TDP,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c(N)n1,1
TDR,Cc1c[nH]c(=O)[nH]c1=O,1
TDU,O=C(NCCC1=CCCCC1)Nc1ccc2nnsc2c1,1
TES,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,1
TFA,O=C(O)C(F)(F)F,1
TG4,CCCCNCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,1
TG5,CCCCNCC(=O)Nc1ccc(S(N)(=O)=O)cc1,1
TGZ,OCC1OC(SC2OC(CO)C(O)C(n3cc(-c4cccc(F)c4)nn3)C2O)C(O)C(O)C1O,1
TH4,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,1
THG,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,1
THM,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,1
THR,CC(O)C(N)C(=O)O,1
TI7,Cc1ccccc1-c1cccc(C(=O)O)c1,1
TIQ,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,1
TJF,CNc1nc(C)c(-c2nc(Nc3cccc(C(=O)N4CCOCC4)c3)ncc2C#N)s1,1
TKT,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,1
TLA,O=C(O)C(O)C(O)C(=O)O,1
TLF,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,1
TLG,[H]/C=C/C(C)=C\C1(C)SC(=O)C(C(C)=O)=C1O,1
TLH,[H]/C=C\C(C)=C\C1(C)SC(=O)C(C(=O)C(F)(F)F)=C1O,1
TMY,CCCCCCCC(=O)c1cc(OC)c(OC)c(OC)c1CC(=O)OCC,1
TN7,CCNP(=O)(O)OCC,1
TNN,COc1ccc2c(c1O)C(=O)c1c3c(cc(O)c1C2=O)C12OC1(C(C)O)C(C#C/C=C\C#CC2O)N3,1
TNR,CC(=O)NC1C(OCC(N)C(=O)O)OC(CO)C(O)C1O,1
TO1,N#Cc1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,1
TOE,COCCOCCOCCO,1
TOP,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1
TPO,CC(OP(=O)(O)O)C(N)C(=O)O,1
TPP,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,1
TPS,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,1
TPU,Cc1ncc(Cn2nnc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,1
TQL,O/N=C(\c1cccnc1)c1ccc(O)cc1O,1
TR5,Cn1nc(N)c2cn(C3OC(COP(=O)(O)O)C(O)C3O)c3ncnc1c23,1
TR7,COC(=O)C(N)Cc1c[nH]c2ccccc12,1
TRP,NC(Cc1c[nH]c2ccccc12)C(=O)O,1
TRS,[NH3+]C(CO)(CO)CO,1
TSN,CC(/C=C/C(=O)NO)=C\C(C)C(=O)c1ccc(N(C)C)cc1,1
TSS,NCCc1c[nH]c2ccccc12,1
TTP,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,1
TUM,CC(=O)NC1C(OC2OC(CC(O)C3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)C(O)C(O)C2NC(=O)/C=C/CCCCCCCCC(C)C)OC(CO)C(O)C1O,1
TVC,O=C(O)c1cccc(-c2ccc3ccccc3c2)c1,1
TVZ,NC(=O)c1ccc(-c2cccc(C(=O)O)c2)cc1,1
TXT,CC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1CC(CO)C(O)C(O)C1O,1
TXW,CCCc1cc2[nH]c(=O)ccc2c(C)n1,1
TYR,NC(Cc1ccc(O)cc1)C(=O)O,1
TYS,NC(Cc1ccc(OS(=O)(=O)O)cc1)C(=O)O,1
TZN,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,1
U3M,O=C(O)c1cc(-c2ccc3ncccc3c2)cc(-c2ccc3cccnc3c2)c1,1
U3P,O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,1
U46,CCCCCC(O)/C=C/C1C2CC(CO2)C1C/C=C\CCCC(=O)O,1
U4J,COc1ccc(-c2cccc(C(=O)O)c2)cc1,1
U5P,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1
U85,CN(C)c1cc[n+](Cc2ccc(-c3ccc(Cn4cnc(N)c5ncnc4-5)cc3)cc2)cc1,1
UAN,CNc1nc2c(ncn2C)c(=O)[nH]1,1
